setup,cfg,is_trades,is_win_rate,is_exp_r,is_max_dd_r,oos_trades,oos_win_rate,oos_exp_r,oos_max_dd_r
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=target_end body>=40% rr>=0.30 dist<=60% open_in=true,84,38.0952,-0.160846,16.277704,38,50.0000,0.117794,9.131241
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=eod body>=40% rr>=0.30 dist<=90% open_in=true,84,38.0952,-0.160846,16.277704,38,50.0000,0.117794,9.131241
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=eod body>=40% rr>=0.30 dist<=75% open_in=true,84,38.0952,-0.160846,16.277704,38,50.0000,0.117794,9.131241
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=eod body>=40% rr>=0.30 dist<=60% open_in=true,84,38.0952,-0.160846,16.277704,38,50.0000,0.117794,9.131241
COMBINED midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=30% rr>=0.50 dist<=90% open_in=false,221,26.2443,-0.003078,38.444880,105,27.6190,0.117606,12.359489
COMBINED midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=30% rr>=0.50 dist<=75% open_in=false,221,26.2443,-0.003078,38.444880,105,27.6190,0.117606,12.359489
COMBINED midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=30% rr>=0.50 dist<=60% open_in=false,221,26.2443,-0.003078,38.444880,105,27.6190,0.117606,12.359489
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=false exit=eod body>=30% rr>=0.70 dist<=90% open_in=false,243,26.3374,-0.001134,35.636132,110,27.2727,0.117297,13.426311
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=false exit=eod body>=30% rr>=0.70 dist<=75% open_in=false,243,26.3374,-0.001134,35.636132,110,27.2727,0.117297,13.426311
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=false exit=eod body>=30% rr>=0.70 dist<=60% open_in=false,243,26.3374,-0.001134,35.636132,110,27.2727,0.117297,13.426311
COMBINED midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=30% rr>=0.50 dist<=90% open_in=false,228,28.0702,0.026694,37.309204,108,27.7778,0.116857,12.855137
COMBINED midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=30% rr>=0.50 dist<=75% open_in=false,228,28.0702,0.026694,37.309204,108,27.7778,0.116857,12.855137
COMBINED midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=30% rr>=0.50 dist<=60% open_in=false,228,28.0702,0.026694,37.309204,108,27.7778,0.116857,12.855137
COMBINED midpoint,reclaim<=5 stop_cap=30% ema=true exit=target_end body>=20% rr>=0.50 dist<=90% open_in=true,119,30.2521,-0.212207,35.165683,46,39.1304,0.116606,13.337924
COMBINED midpoint,reclaim<=5 stop_cap=30% ema=true exit=target_end body>=20% rr>=0.50 dist<=75% open_in=true,119,30.2521,-0.212207,35.165683,46,39.1304,0.116606,13.337924
COMBINED midpoint,reclaim<=5 stop_cap=30% ema=true exit=target_end body>=20% rr>=0.50 dist<=60% open_in=true,119,30.2521,-0.212207,35.165683,46,39.1304,0.116606,13.337924
COMBINED midpoint,reclaim<=5 stop_cap=30% ema=true exit=eod body>=20% rr>=0.50 dist<=90% open_in=true,119,30.2521,-0.212207,35.165683,46,39.1304,0.116606,13.337924
COMBINED midpoint,reclaim<=5 stop_cap=30% ema=true exit=eod body>=20% rr>=0.50 dist<=75% open_in=true,119,30.2521,-0.212207,35.165683,46,39.1304,0.116606,13.337924
COMBINED midpoint,reclaim<=5 stop_cap=30% ema=true exit=eod body>=20% rr>=0.50 dist<=60% open_in=true,119,30.2521,-0.212207,35.165683,46,39.1304,0.116606,13.337924
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=target_end body>=20% rr>=0.30 dist<=90% open_in=true,113,32.7434,-0.178961,33.260784,43,39.5349,0.116229,11.311818
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=target_end body>=20% rr>=0.30 dist<=75% open_in=true,113,32.7434,-0.178961,33.260784,43,39.5349,0.116229,11.311818
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=target_end body>=20% rr>=0.30 dist<=60% open_in=true,113,32.7434,-0.178961,33.260784,43,39.5349,0.116229,11.311818
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=eod body>=20% rr>=0.30 dist<=90% open_in=true,113,32.7434,-0.178961,33.260784,43,39.5349,0.116229,11.311818
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=eod body>=20% rr>=0.30 dist<=75% open_in=true,113,32.7434,-0.178961,33.260784,43,39.5349,0.116229,11.311818
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=eod body>=20% rr>=0.30 dist<=60% open_in=true,113,32.7434,-0.178961,33.260784,43,39.5349,0.116229,11.311818
COMBINED midpoint,reclaim<=2 stop_cap=40% ema=true exit=target_end body>=40% rr>=0.30 dist<=90% open_in=false,75,37.3333,-0.159804,14.936821,34,47.0588,0.116119,8.859283
COMBINED midpoint,reclaim<=2 stop_cap=40% ema=true exit=target_end body>=40% rr>=0.30 dist<=75% open_in=false,75,37.3333,-0.159804,14.936821,34,47.0588,0.116119,8.859283
COMBINED midpoint,reclaim<=2 stop_cap=40% ema=true exit=target_end body>=40% rr>=0.30 dist<=60% open_in=false,75,37.3333,-0.159804,14.936821,34,47.0588,0.116119,8.859283
COMBINED midpoint,reclaim<=2 stop_cap=40% ema=true exit=eod body>=40% rr>=0.30 dist<=90% open_in=false,75,37.3333,-0.159804,14.936821,34,47.0588,0.116119,8.859283
COMBINED midpoint,reclaim<=2 stop_cap=40% ema=true exit=eod body>=40% rr>=0.30 dist<=75% open_in=false,75,37.3333,-0.159804,14.936821,34,47.0588,0.116119,8.859283
COMBINED midpoint,reclaim<=2 stop_cap=40% ema=true exit=eod body>=40% rr>=0.30 dist<=60% open_in=false,75,37.3333,-0.159804,14.936821,34,47.0588,0.116119,8.859283
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=false exit=eod body>=30% rr>=0.50 dist<=90% open_in=false,254,28.7402,0.011702,34.333830,114,28.9474,0.116092,12.850040
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=false exit=eod body>=30% rr>=0.50 dist<=75% open_in=false,254,28.7402,0.011702,34.333830,114,28.9474,0.116092,12.850040
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=false exit=eod body>=30% rr>=0.50 dist<=60% open_in=false,254,28.7402,0.011702,34.333830,114,28.9474,0.116092,12.850040
COMBINED midpoint,reclaim<=2 stop_cap=50% ema=true exit=target_end body>=40% rr>=0.50 dist<=90% open_in=false,68,32.3529,-0.202580,16.726927,30,43.3333,0.112729,7.847520
COMBINED midpoint,reclaim<=2 stop_cap=50% ema=true exit=target_end body>=40% rr>=0.50 dist<=75% open_in=false,68,32.3529,-0.202580,16.726927,30,43.3333,0.112729,7.847520
COMBINED midpoint,reclaim<=2 stop_cap=50% ema=true exit=target_end body>=40% rr>=0.50 dist<=60% open_in=false,68,32.3529,-0.202580,16.726927,30,43.3333,0.112729,7.847520
COMBINED midpoint,reclaim<=2 stop_cap=50% ema=true exit=eod body>=40% rr>=0.50 dist<=90% open_in=false,68,32.3529,-0.202580,16.726927,30,43.3333,0.112729,7.847520
COMBINED midpoint,reclaim<=2 stop_cap=50% ema=true exit=eod body>=40% rr>=0.50 dist<=75% open_in=false,68,32.3529,-0.202580,16.726927,30,43.3333,0.112729,7.847520
COMBINED midpoint,reclaim<=2 stop_cap=50% ema=true exit=eod body>=40% rr>=0.50 dist<=60% open_in=false,68,32.3529,-0.202580,16.726927,30,43.3333,0.112729,7.847520
COMBINED midpoint,reclaim<=3 stop_cap=50% ema=true exit=target_end body>=40% rr>=0.50 dist<=90% open_in=false,72,33.3333,-0.197909,17.200954,30,43.3333,0.112729,7.847520
COMBINED midpoint,reclaim<=3 stop_cap=50% ema=true exit=target_end body>=40% rr>=0.50 dist<=75% open_in=false,72,33.3333,-0.197909,17.200954,30,43.3333,0.112729,7.847520
COMBINED midpoint,reclaim<=3 stop_cap=50% ema=true exit=target_end body>=40% rr>=0.50 dist<=60% open_in=false,72,33.3333,-0.197909,17.200954,30,43.3333,0.112729,7.847520
COMBINED midpoint,reclaim<=3 stop_cap=50% ema=true exit=eod body>=40% rr>=0.50 dist<=90% open_in=false,72,33.3333,-0.197909,17.200954,30,43.3333,0.112729,7.847520
COMBINED midpoint,reclaim<=3 stop_cap=50% ema=true exit=eod body>=40% rr>=0.50 dist<=75% open_in=false,72,33.3333,-0.197909,17.200954,30,43.3333,0.112729,7.847520
COMBINED midpoint,reclaim<=3 stop_cap=50% ema=true exit=eod body>=40% rr>=0.50 dist<=60% open_in=false,72,33.3333,-0.197909,17.200954,30,43.3333,0.112729,7.847520
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=target_end body>=30% rr>=0.50 dist<=90% open_in=true,92,32.6087,-0.249503,25.720918,38,39.4737,0.112475,10.836911
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=target_end body>=30% rr>=0.50 dist<=75% open_in=true,92,32.6087,-0.249503,25.720918,38,39.4737,0.112475,10.836911
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=target_end body>=30% rr>=0.50 dist<=60% open_in=true,92,32.6087,-0.249503,25.720918,38,39.4737,0.112475,10.836911
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=eod body>=30% rr>=0.50 dist<=90% open_in=true,92,32.6087,-0.249503,25.720918,38,39.4737,0.112475,10.836911
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=eod body>=30% rr>=0.50 dist<=75% open_in=true,92,32.6087,-0.249503,25.720918,38,39.4737,0.112475,10.836911
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=eod body>=30% rr>=0.50 dist<=60% open_in=true,92,32.6087,-0.249503,25.720918,38,39.4737,0.112475,10.836911
COMBINED midpoint,reclaim<=5 stop_cap=40% ema=true exit=target_end body>=40% rr>=0.30 dist<=90% open_in=false,89,37.0787,-0.188747,19.565126,39,48.7179,0.112300,10.039755
COMBINED midpoint,reclaim<=5 stop_cap=40% ema=true exit=target_end body>=40% rr>=0.30 dist<=75% open_in=false,89,37.0787,-0.188747,19.565126,39,48.7179,0.112300,10.039755
COMBINED midpoint,reclaim<=5 stop_cap=40% ema=true exit=target_end body>=40% rr>=0.30 dist<=60% open_in=false,89,37.0787,-0.188747,19.565126,39,48.7179,0.112300,10.039755
COMBINED midpoint,reclaim<=5 stop_cap=40% ema=true exit=eod body>=40% rr>=0.30 dist<=90% open_in=false,89,37.0787,-0.188747,19.565126,39,48.7179,0.112300,10.039755
COMBINED midpoint,reclaim<=5 stop_cap=40% ema=true exit=eod body>=40% rr>=0.30 dist<=75% open_in=false,89,37.0787,-0.188747,19.565126,39,48.7179,0.112300,10.039755
COMBINED midpoint,reclaim<=5 stop_cap=40% ema=true exit=eod body>=40% rr>=0.30 dist<=60% open_in=false,89,37.0787,-0.188747,19.565126,39,48.7179,0.112300,10.039755
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=target_end body>=20% rr>=0.50 dist<=90% open_in=false,113,30.9735,-0.219141,34.374615,42,38.0952,0.111377,12.924038
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=target_end body>=20% rr>=0.50 dist<=75% open_in=false,113,30.9735,-0.219141,34.374615,42,38.0952,0.111377,12.924038
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=target_end body>=20% rr>=0.50 dist<=60% open_in=false,113,30.9735,-0.219141,34.374615,42,38.0952,0.111377,12.924038
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=eod body>=20% rr>=0.50 dist<=90% open_in=false,113,30.9735,-0.219141,34.374615,42,38.0952,0.111377,12.924038
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=eod body>=20% rr>=0.50 dist<=75% open_in=false,113,30.9735,-0.219141,34.374615,42,38.0952,0.111377,12.924038
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=eod body>=20% rr>=0.50 dist<=60% open_in=false,113,30.9735,-0.219141,34.374615,42,38.0952,0.111377,12.924038
COMBINED midpoint,reclaim<=5 stop_cap=30% ema=false exit=eod body>=30% rr>=0.30 dist<=90% open_in=false,264,29.9242,0.023143,32.903368,119,29.4118,0.111035,12.942415
COMBINED midpoint,reclaim<=5 stop_cap=30% ema=false exit=eod body>=30% rr>=0.30 dist<=75% open_in=false,264,29.9242,0.023143,32.903368,119,29.4118,0.111035,12.942415
COMBINED midpoint,reclaim<=5 stop_cap=30% ema=false exit=eod body>=30% rr>=0.30 dist<=60% open_in=false,264,29.9242,0.023143,32.903368,119,29.4118,0.111035,12.942415
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=target_end body>=20% rr>=0.50 dist<=90% open_in=true,108,30.5556,-0.191444,33.826919,42,38.0952,0.110898,11.311818
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=target_end body>=20% rr>=0.50 dist<=75% open_in=true,108,30.5556,-0.191444,33.826919,42,38.0952,0.110898,11.311818
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=target_end body>=20% rr>=0.50 dist<=60% open_in=true,108,30.5556,-0.191444,33.826919,42,38.0952,0.110898,11.311818
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=eod body>=20% rr>=0.50 dist<=90% open_in=true,108,30.5556,-0.191444,33.826919,42,38.0952,0.110898,11.311818
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=eod body>=20% rr>=0.50 dist<=75% open_in=true,108,30.5556,-0.191444,33.826919,42,38.0952,0.110898,11.311818
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=eod body>=20% rr>=0.50 dist<=60% open_in=true,108,30.5556,-0.191444,33.826919,42,38.0952,0.110898,11.311818
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.30 dist<=90% open_in=false,229,28.8210,-0.004248,45.203563,106,27.3585,0.110463,15.998395
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.30 dist<=75% open_in=false,229,28.8210,-0.004248,45.203563,106,27.3585,0.110463,15.998395
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.30 dist<=60% open_in=false,229,28.8210,-0.004248,45.203563,106,27.3585,0.110463,15.998395
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.50 dist<=90% open_in=false,225,28.0000,-0.003947,45.540865,106,27.3585,0.110463,15.998395
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.50 dist<=75% open_in=false,225,28.0000,-0.003947,45.540865,106,27.3585,0.110463,15.998395
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.50 dist<=60% open_in=false,225,28.0000,-0.003947,45.540865,106,27.3585,0.110463,15.998395
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=eod body>=20% rr>=0.30 dist<=90% open_in=false,305,26.2295,-0.013081,49.851538,127,25.1969,0.110402,16.984343
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=eod body>=20% rr>=0.30 dist<=75% open_in=false,305,26.2295,-0.013081,49.851538,127,25.1969,0.110402,16.984343
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=eod body>=20% rr>=0.30 dist<=60% open_in=false,305,26.2295,-0.013081,49.851538,127,25.1969,0.110402,16.984343
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=eod body>=20% rr>=0.50 dist<=90% open_in=false,301,25.5814,-0.012973,50.188840,127,25.1969,0.110402,16.984343
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=eod body>=20% rr>=0.50 dist<=75% open_in=false,301,25.5814,-0.012973,50.188840,127,25.1969,0.110402,16.984343
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=eod body>=20% rr>=0.50 dist<=60% open_in=false,301,25.5814,-0.012973,50.188840,127,25.1969,0.110402,16.984343
COMBINED midpoint,reclaim<=5 stop_cap=30% ema=true exit=target_end body>=40% rr>=0.50 dist<=90% open_in=true,84,34.5238,-0.168828,16.948196,38,44.7368,0.110268,10.282353
COMBINED midpoint,reclaim<=5 stop_cap=30% ema=true exit=target_end body>=40% rr>=0.50 dist<=75% open_in=true,84,34.5238,-0.168828,16.948196,38,44.7368,0.110268,10.282353
COMBINED midpoint,reclaim<=5 stop_cap=30% ema=true exit=target_end body>=40% rr>=0.50 dist<=60% open_in=true,84,34.5238,-0.168828,16.948196,38,44.7368,0.110268,10.282353
COMBINED midpoint,reclaim<=5 stop_cap=30% ema=true exit=eod body>=40% rr>=0.50 dist<=90% open_in=true,84,34.5238,-0.168828,16.948196,38,44.7368,0.110268,10.282353
COMBINED midpoint,reclaim<=5 stop_cap=30% ema=true exit=eod body>=40% rr>=0.50 dist<=75% open_in=true,84,34.5238,-0.168828,16.948196,38,44.7368,0.110268,10.282353
COMBINED midpoint,reclaim<=5 stop_cap=30% ema=true exit=eod body>=40% rr>=0.50 dist<=60% open_in=true,84,34.5238,-0.168828,16.948196,38,44.7368,0.110268,10.282353
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=eod body>=40% rr>=0.30 dist<=90% open_in=true,228,28.9474,0.008821,45.203563,105,26.6667,0.109866,15.998395
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=eod body>=40% rr>=0.30 dist<=75% open_in=true,228,28.9474,0.008821,45.203563,105,26.6667,0.109866,15.998395
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=eod body>=40% rr>=0.30 dist<=60% open_in=true,228,28.9474,0.008821,45.203563,105,26.6667,0.109866,15.998395
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=eod body>=40% rr>=0.50 dist<=90% open_in=true,224,28.1250,0.009358,45.540865,105,26.6667,0.109866,15.998395
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=eod body>=40% rr>=0.50 dist<=75% open_in=true,224,28.1250,0.009358,45.540865,105,26.6667,0.109866,15.998395
COMBINED midpoint,reclaim<=5 stop_cap=20% ema=false exit=eod body>=40% rr>=0.50 dist<=60% open_in=true,224,28.1250,0.009358,45.540865,105,26.6667,0.109866,15.998395
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=target_end body>=40% rr>=0.30 dist<=90% open_in=true,81,35.8025,-0.168213,17.553442,35,45.7143,0.109261,8.256247
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=target_end body>=40% rr>=0.30 dist<=75% open_in=true,81,35.8025,-0.168213,17.553442,35,45.7143,0.109261,8.256247
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=target_end body>=40% rr>=0.30 dist<=60% open_in=true,81,35.8025,-0.168213,17.553442,35,45.7143,0.109261,8.256247
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=eod body>=40% rr>=0.30 dist<=90% open_in=true,81,35.8025,-0.168213,17.553442,35,45.7143,0.109261,8.256247
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=eod body>=40% rr>=0.30 dist<=75% open_in=true,81,35.8025,-0.168213,17.553442,35,45.7143,0.109261,8.256247
COMBINED midpoint,reclaim<=3 stop_cap=30% ema=true exit=eod body>=40% rr>=0.30 dist<=60% open_in=true,81,35.8025,-0.168213,17.553442,35,45.7143,0.109261,8.256247
COMBINED midpoint,reclaim<=5 stop_cap=40% ema=true exit=target_end body>=40% rr>=0.50 dist<=90% open_in=false,80,31.2500,-0.235991,21.645982,34,44.1176,0.109238,9.872822
COMBINED midpoint,reclaim<=5 stop_cap=40% ema=true exit=target_end body>=40% rr>=0.50 dist<=75% open_in=false,80,31.2500,-0.235991,21.645982,34,44.1176,0.109238,9.872822
COMBINED midpoint,reclaim<=5 stop_cap=40% ema=true exit=target_end body>=40% rr>=0.50 dist<=60% open_in=false,80,31.2500,-0.235991,21.645982,34,44.1176,0.109238,9.872822
COMBINED midpoint,reclaim<=5 stop_cap=40% ema=true exit=eod body>=40% rr>=0.50 dist<=90% open_in=false,80,31.2500,-0.235991,21.645982,34,44.1176,0.109238,9.872822
COMBINED midpoint,reclaim<=5 stop_cap=40% ema=true exit=eod body>=40% rr>=0.50 dist<=75% open_in=false,80,31.2500,-0.235991,21.645982,34,44.1176,0.109238,9.872822
COMBINED midpoint,reclaim<=5 stop_cap=40% ema=true exit=eod body>=40% rr>=0.50 dist<=60% open_in=false,80,31.2500,-0.235991,21.645982,34,44.1176,0.109238,9.872822
COMBINED midpoint,reclaim<=3 stop_cap=40% ema=true exit=target_end body>=30% rr>=0.30 dist<=90% open_in=false,91,34.0659,-0.242013,24.974726,40,42.5000,0.108396,10.493456
COMBINED midpoint,reclaim<=3 stop_cap=40% ema=true exit=target_end body>=30% rr>=0.30 dist<=75% open_in=false,91,34.0659,-0.242013,24.974726,40,42.5000,0.108396,10.493456
COMBINED midpoint,reclaim<=3 stop_cap=40% ema=true exit=target_end body>=30% rr>=0.30 dist<=60% open_in=false,91,34.0659,-0.242013,24.974726,40,42.5000,0.108396,10.493456
COMBINED midpoint,reclaim<=3 stop_cap=40% ema=true exit=eod body>=30% rr>=0.30 dist<=90% open_in=false,91,34.0659,-0.242013,24.974726,40,42.5000,0.108396,10.493456
COMBINED midpoint,reclaim<=3 stop_cap=40% ema=true exit=eod body>=30% rr>=0.30 dist<=75% open_in=false,91,34.0659,-0.242013,24.974726,40,42.5000,0.108396,10.493456
COMBINED midpoint,reclaim<=3 stop_cap=40% ema=true exit=eod body>=30% rr>=0.30 dist<=60% open_in=false,91,34.0659,-0.242013,24.974726,40,42.5000,0.108396,10.493456
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=target_end body>=30% rr>=0.30 dist<=90% open_in=true,98,35.7143,-0.223307,24.650748,43,44.1860,0.107568,11.172717
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=target_end body>=30% rr>=0.30 dist<=75% open_in=true,98,35.7143,-0.223307,24.650748,43,44.1860,0.107568,11.172717
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=target_end body>=30% rr>=0.30 dist<=60% open_in=true,98,35.7143,-0.223307,24.650748,43,44.1860,0.107568,11.172717
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=eod body>=30% rr>=0.30 dist<=90% open_in=true,98,35.7143,-0.223307,24.650748,43,44.1860,0.107568,11.172717
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=eod body>=30% rr>=0.30 dist<=75% open_in=true,98,35.7143,-0.223307,24.650748,43,44.1860,0.107568,11.172717
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=eod body>=30% rr>=0.30 dist<=60% open_in=true,98,35.7143,-0.223307,24.650748,43,44.1860,0.107568,11.172717
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=target_end body>=20% rr>=0.30 dist<=90% open_in=false,121,33.0579,-0.212873,36.187778,47,42.5532,0.107005,13.259845
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=target_end body>=20% rr>=0.30 dist<=75% open_in=false,121,33.0579,-0.212873,36.187778,47,42.5532,0.107005,13.259845
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=target_end body>=20% rr>=0.30 dist<=60% open_in=false,121,33.0579,-0.212873,36.187778,47,42.5532,0.107005,13.259845
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=eod body>=20% rr>=0.30 dist<=90% open_in=false,121,33.0579,-0.212873,36.187778,47,42.5532,0.107005,13.259845
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=eod body>=20% rr>=0.30 dist<=75% open_in=false,121,33.0579,-0.212873,36.187778,47,42.5532,0.107005,13.259845
COMBINED midpoint,reclaim<=5 stop_cap=50% ema=true exit=eod body>=20% rr>=0.30 dist<=60% open_in=false,121,33.0579,-0.212873,36.187778,47,42.5532,0.107005,13.259845
LONDON->NYAM midpoint,reclaim<=1 stop_cap=40% ema=false exit=target_end body>=20% rr>=0.70 dist<=90% open_in=false,75,22.6667,-0.180094,17.881897,31,38.7097,0.106828,6.511002
LONDON->NYAM midpoint,reclaim<=1 stop_cap=40% ema=false exit=target_end body>=20% rr>=0.70 dist<=90% open_in=true,75,22.6667,-0.180094,17.881897,31,38.7097,0.106828,6.511002
LONDON->NYAM midpoint,reclaim<=1 stop_cap=40% ema=false exit=target_end body>=20% rr>=0.70 dist<=75% open_in=false,75,22.6667,-0.180094,17.881897,31,38.7097,0.106828,6.511002
LONDON->NYAM midpoint,reclaim<=1 stop_cap=40% ema=false exit=target_end body>=20% rr>=0.70 dist<=75% open_in=true,75,22.6667,-0.180094,17.881897,31,38.7097,0.106828,6.511002
LONDON->NYAM midpoint,reclaim<=1 stop_cap=40% ema=false exit=target_end body>=20% rr>=0.70 dist<=60% open_in=false,75,22.6667,-0.180094,17.881897,31,38.7097,0.106828,6.511002
LONDON->NYAM midpoint,reclaim<=1 stop_cap=40% ema=false exit=target_end body>=20% rr>=0.70 dist<=60% open_in=true,75,22.6667,-0.180094,17.881897,31,38.7097,0.106828,6.511002
LONDON->NYAM midpoint,reclaim<=1 stop_cap=40% ema=false exit=eod body>=20% rr>=0.70 dist<=90% open_in=false,75,22.6667,-0.153427,15.881897,31,38.7097,0.106828,6.511002
LONDON->NYAM midpoint,reclaim<=1 stop_cap=40% ema=false exit=eod body>=20% rr>=0.70 dist<=90% open_in=true,75,22.6667,-0.153427,15.881897,31,38.7097,0.106828,6.511002
LONDON->NYAM midpoint,reclaim<=1 stop_cap=40% ema=false exit=eod body>=20% rr>=0.70 dist<=75% open_in=false,75,22.6667,-0.153427,15.881897,31,38.7097,0.106828,6.511002
LONDON->NYAM midpoint,reclaim<=1 stop_cap=40% ema=false exit=eod body>=20% rr>=0.70 dist<=75% open_in=true,75,22.6667,-0.153427,15.881897,31,38.7097,0.106828,6.511002
LONDON->NYAM midpoint,reclaim<=1 stop_cap=40% ema=false exit=eod body>=20% rr>=0.70 dist<=60% open_in=false,75,22.6667,-0.153427,15.881897,31,38.7097,0.106828,6.511002
LONDON->NYAM midpoint,reclaim<=1 stop_cap=40% ema=false exit=eod body>=20% rr>=0.70 dist<=60% open_in=true,75,22.6667,-0.153427,15.881897,31,38.7097,0.106828,6.511002
COMBINED midpoint,reclaim<=3 stop_cap=50% ema=true exit=target_end body>=40% rr>=0.30 dist<=90% open_in=false,78,37.1795,-0.169191,16.148391,35,48.5714,0.106665,8.532976
COMBINED midpoint,reclaim<=3 stop_cap=50% ema=true exit=target_end body>=40% rr>=0.30 dist<=75% open_in=false,78,37.1795,-0.169191,16.148391,35,48.5714,0.106665,8.532976
COMBINED midpoint,reclaim<=3 stop_cap=50% ema=true exit=target_end body>=40% rr>=0.30 dist<=60% open_in=false,78,37.1795,-0.169191,16.148391,35,48.5714,0.106665,8.532976
COMBINED midpoint,reclaim<=3 stop_cap=50% ema=true exit=eod body>=40% rr>=0.30 dist<=90% open_in=false,78,37.1795,-0.169191,16.148391,35,48.5714,0.106665,8.532976
COMBINED midpoint,reclaim<=3 stop_cap=50% ema=true exit=eod body>=40% rr>=0.30 dist<=75% open_in=false,78,37.1795,-0.169191,16.148391,35,48.5714,0.106665,8.532976
COMBINED midpoint,reclaim<=3 stop_cap=50% ema=true exit=eod body>=40% rr>=0.30 dist<=60% open_in=false,78,37.1795,-0.169191,16.148391,35,48.5714,0.106665,8.532976
